particle_grade,medium,time_min,pct_dissolved
Micronized (D50=25μm),FaSSIF (pH 6.8),23.88,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),24.08,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),24.28,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),24.48,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),24.68,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),24.88,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),25.08,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),25.28,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),25.48,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),25.69,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),25.89,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),26.09,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),26.29,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),26.49,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),26.69,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),26.89,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),27.09,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),27.29,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),27.49,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),27.69,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),27.89,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),28.09,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),28.29,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),28.49,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),28.7,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),28.9,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),29.1,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),29.3,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),29.5,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),29.7,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),29.9,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),30.1,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),30.3,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),30.5,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),30.7,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),30.9,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),31.1,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),31.3,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),31.51,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),31.71,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),31.91,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),32.11,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),32.31,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),32.51,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),32.71,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),32.91,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),33.11,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),33.31,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),33.51,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),33.71,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),33.91,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),34.11,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),34.31,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),34.52,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),34.72,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),34.92,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),35.12,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),35.32,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),35.52,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),35.72,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),35.92,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),36.12,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),36.32,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),36.52,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),36.72,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),36.92,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),37.12,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),37.32,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),37.53,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),37.73,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),37.93,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),38.13,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),38.33,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),38.53,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),38.73,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),38.93,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),39.13,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),39.33,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),39.53,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),39.73,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),39.93,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),40.13,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),40.33,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),40.54,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),40.74,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),40.94,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),41.14,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),41.34,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),41.54,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),41.74,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),41.94,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),42.14,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),42.34,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),42.54,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),42.74,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),42.94,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),43.14,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),43.34,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),43.55,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),43.75,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),43.95,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),44.15,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),44.35,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),44.55,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),44.75,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),44.95,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),45.15,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),45.35,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),45.55,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),45.75,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),45.95,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),46.15,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),46.35,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),46.56,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),46.76,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),46.96,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),47.16,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),47.36,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),47.56,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),47.76,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),47.96,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),48.16,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),48.36,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),48.56,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),48.76,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),48.96,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),49.16,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),49.36,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),49.57,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),49.77,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),49.97,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),50.17,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),50.37,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),50.57,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),50.77,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),50.97,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),51.17,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),51.37,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),51.57,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),51.77,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),51.97,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),52.17,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),52.37,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),52.58,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),52.78,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),52.98,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),53.18,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),53.38,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),53.58,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),53.78,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),53.98,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),54.18,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),54.38,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),54.58,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),54.78,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),54.98,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),55.18,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),55.38,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),55.59,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),55.79,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),55.99,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),56.19,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),56.39,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),56.59,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),56.79,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),56.99,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),57.19,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),57.39,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),57.59,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),57.79,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),57.99,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),58.19,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),58.39,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),58.6,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),58.8,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),59.0,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),59.2,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),59.4,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),59.6,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),59.8,100.0
Micronized (D50=25μm),FaSSIF (pH 6.8),60.0,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),0.0,0.0
Nano (D50=1μm),FaSSIF (pH 6.8),0.2,99.32
Nano (D50=1μm),FaSSIF (pH 6.8),0.4,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),0.6,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),0.8,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),1.0,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),1.2,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),1.4,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),1.61,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),1.81,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),2.01,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),2.21,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),2.41,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),2.61,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),2.81,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),3.01,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),3.21,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),3.41,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),3.61,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),3.81,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),4.01,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),4.21,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),4.41,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),4.62,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),4.82,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),5.02,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),5.22,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),5.42,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),5.62,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),5.82,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),6.02,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),6.22,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),6.42,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),6.62,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),6.82,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),7.02,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),7.22,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),7.42,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),7.63,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),7.83,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),8.03,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),8.23,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),8.43,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),8.63,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),8.83,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),9.03,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),9.23,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),9.43,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),9.63,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),9.83,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),10.03,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),10.23,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),10.43,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),10.64,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),10.84,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),11.04,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),11.24,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),11.44,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),11.64,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),11.84,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),12.04,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),12.24,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),12.44,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),12.64,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),12.84,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),13.04,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),13.24,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),13.44,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),13.65,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),13.85,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),14.05,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),14.25,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),14.45,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),14.65,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),14.85,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),15.05,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),15.25,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),15.45,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),15.65,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),15.85,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),16.05,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),16.25,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),16.45,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),16.66,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),16.86,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),17.06,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),17.26,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),17.46,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),17.66,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),17.86,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),18.06,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),18.26,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),18.46,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),18.66,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),18.86,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),19.06,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),19.26,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),19.46,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),19.67,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),19.87,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),20.07,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),20.27,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),20.47,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),20.67,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),20.87,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),21.07,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),21.27,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),21.47,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),21.67,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),21.87,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),22.07,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),22.27,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),22.47,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),22.68,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),22.88,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),23.08,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),23.28,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),23.48,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),23.68,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),23.88,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),24.08,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),24.28,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),24.48,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),24.68,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),24.88,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),25.08,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),25.28,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),25.48,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),25.69,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),25.89,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),26.09,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),26.29,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),26.49,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),26.69,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),26.89,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),27.09,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),27.29,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),27.49,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),27.69,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),27.89,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),28.09,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),28.29,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),28.49,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),28.7,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),28.9,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),29.1,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),29.3,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),29.5,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),29.7,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),29.9,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),30.1,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),30.3,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),30.5,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),30.7,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),30.9,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),31.1,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),31.3,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),31.51,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),31.71,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),31.91,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),32.11,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),32.31,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),32.51,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),32.71,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),32.91,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),33.11,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),33.31,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),33.51,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),33.71,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),33.91,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),34.11,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),34.31,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),34.52,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),34.72,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),34.92,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),35.12,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),35.32,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),35.52,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),35.72,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),35.92,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),36.12,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),36.32,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),36.52,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),36.72,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),36.92,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),37.12,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),37.32,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),37.53,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),37.73,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),37.93,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),38.13,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),38.33,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),38.53,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),38.73,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),38.93,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),39.13,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),39.33,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),39.53,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),39.73,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),39.93,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),40.13,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),40.33,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),40.54,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),40.74,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),40.94,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),41.14,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),41.34,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),41.54,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),41.74,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),41.94,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),42.14,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),42.34,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),42.54,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),42.74,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),42.94,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),43.14,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),43.34,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),43.55,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),43.75,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),43.95,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),44.15,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),44.35,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),44.55,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),44.75,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),44.95,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),45.15,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),45.35,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),45.55,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),45.75,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),45.95,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),46.15,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),46.35,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),46.56,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),46.76,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),46.96,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),47.16,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),47.36,100.0
